episode,return,cost,emissions,safety_violations,unmet_demand,actor_loss,critic_loss,entropy
959,-108134.27890335523,42036.66439943069,7215.974180961042,68,0,0.0,0.0,0.0
960,-66686.13205986262,54369.93062610436,6470.5807002195115,13,0,0.0,0.0,0.0
961,-113918.381396141,43919.33339163947,7663.120286862798,63,0,0.0,0.0,0.0
962,-57281.651907650536,56685.17885476769,6551.7130025623865,3,0,0.0,0.0,0.0
963,-93203.83713942411,52325.36548570958,7384.587371623778,37,0,0.0,0.0,0.0
964,-110636.09431127163,38948.522929201725,7237.347220843366,69,0,0.0,0.0,0.0
965,-68646.49392546545,65710.38835622811,7782.22527036412,16,0,0.0,0.0,0.0
966,-61785.72882676809,66136.31937938198,7280.338299210572,13,0,0.0,0.0,0.0
967,-96521.45329076426,53703.5497126065,8395.303334729231,48,0,-0.10176275081932545,925074.16875,6.072474775314331
968,-66021.72491242865,81926.02168684326,8734.849465325737,2,0,0.0,0.0,0.0
969,-126910.48191677824,22654.7300969229,6992.369297227372,75,0,0.0,0.0,0.0
970,-78223.16523527197,77105.76293074571,8712.770199280425,19,0,0.0,0.0,0.0
971,-119970.96949112066,24780.683223155993,6576.441226325086,75,0,0.0,0.0,0.0
972,-71842.30855980878,62705.78748948646,7757.109476549046,12,0,0.0,0.0,0.0
973,-55450.32080260424,58782.75090310362,6617.480131720375,5,0,0.0,0.0,0.0
974,-130090.28431232786,51461.245204521816,8123.404346593571,77,0,0.0,0.0,0.0
975,-77535.58740671325,79290.3438372897,9144.57764755271,20,0,0.0,0.0,0.0
976,-65774.22002158439,65743.77693795277,7511.532629674863,11,0,0.0,0.0,0.0
977,-118053.60195357096,41318.747121822795,7192.504467173568,75,0,0.0,0.0,0.0
978,-113707.1761269795,34250.743968591756,7384.128522193971,61,0,0.0,0.0,0.0
979,-100251.1028795565,28806.450316802988,6228.075734984819,58,0,0.0,0.0,0.0
980,-59142.381196657014,57538.168915039816,6589.927667923045,3,0,0.0,0.0,0.0
981,-117300.35115547106,51873.89904030854,8012.878515835324,62,0,0.0,0.0,0.0
982,-57726.64585218729,60333.42816293026,6881.225381017851,4,0,0.0,0.0,0.0
983,-62887.74410208318,59130.418288172914,7141.930959172599,8,0,0.0,0.0,0.0
984,-107820.46428226681,52477.97730118498,8550.776752481668,54,0,0.0,0.0,0.0
985,-64112.57740437175,78587.92288892061,8474.07772530481,10,0,0.0,0.0,0.0
986,-61044.16108330784,71027.53310012209,7898.876068092791,9,0,0.0,0.0,0.0
987,-63289.3759434856,71167.71201028804,8024.751261407506,9,0,0.0,0.0,0.0
988,-54360.50612016656,50015.26802274377,5859.930455987808,5,0,0.0,0.0,0.0
989,-111153.0272856348,39249.87100413401,7009.930457201422,66,0,-0.08379597675055266,1029216.57625,5.146754388809204
990,-66877.08857339254,57625.08193094916,6949.53251241982,14,0,0.0,0.0,0.0
991,-107964.30012864897,32997.3339982633,6614.970745650519,63,0,0.0,0.0,0.0
992,-70703.36308982351,73028.2022837022,8003.39096224889,14,0,0.0,0.0,0.0
993,-61682.71197429758,69953.98661760005,7627.052970716146,6,0,0.0,0.0,0.0
994,-98679.23498134065,34953.92550516898,7373.864983970286,53,0,0.0,0.0,0.0
995,-68772.03768674827,67326.08797220691,7934.2150841811235,14,0,0.0,0.0,0.0
996,-69019.93410404559,78002.87219593838,8645.453773240662,8,0,0.0,0.0,0.0
997,-70191.55783029618,67646.12105706679,8081.217823434004,19,0,0.0,0.0,0.0
998,-89607.82253654614,66425.62432661216,8801.911891441681,36,0,0.0,0.0,0.0
999,-54802.747689879674,64065.20812484162,7276.651604178514,2,0,0.0,0.0,0.0
